gps,month,day,hour,min,year,tag_id,mlat,mlon
3,6,13,6,38,2015,985153000372250,10.633688445675,124.776800468125
3,6,13,6,47,2015,985153000354481,10.633734588025,124.77691104635
3,6,13,6,52,2015,985153000355651,10.633794434824999,124.77686787955
3,6,13,6,58,2015,985153000355523,10.633834206975,124.776906163875
3,6,13,7,10,2015,985153000356404,10.63386718975,124.776699885275
3,6,13,7,14,2015,985153000354123,10.633883429699999,124.7766915872
3,6,13,7,23,2015,985153000356398,10.633826055575,124.776625914975
3,6,13,7,23,2015,985153000375244,10.633826055575,124.776625914975
3,6,13,7,30,2015,985153000354382,10.6338459626,124.776513534575
3,6,14,1,37,2015,985153000355045,10.633947656050001,124.77657143260001
3,6,14,1,37,2015,985153000355265,10.633947656050001,124.77657143260001
3,6,14,1,37,2015,985153000371560,10.633947656050001,124.77657143260001
3,6,14,1,37,2015,985153000372649,10.633947656050001,124.77657143260001
3,6,14,1,52,2015,985153000356407,10.6340692565,124.776568792325
3,6,14,1,52,2015,985153000372245,10.6340692565,124.776568792325
3,6,14,2,0,2015,985153000370554,10.634017267725,124.776551504625
3,6,14,2,0,2015,985153000404670,10.634017267725,124.776551504625
3,6,14,2,7,2015,985153000356249,10.6340657361,124.776511418175
3,6,14,2,7,2015,985153000371253,10.6340657361,124.776511418175
3,6,14,2,14,2015,985153000354185,10.634074055125,124.776493439
3,6,14,2,14,2015,985153000356406,10.634074055125,124.776493439
3,6,14,2,15,2015,985153000354604,10.634071603425,124.776473825325
3,6,14,2,25,2015,985153000355896,10.63412021845,124.7764486377
3,6,14,2,25,2015,985153000370820,10.63412021845,124.7764486377
3,6,14,2,31,2015,985153000355260,10.634042916350001,124.77639780145
3,6,14,2,40,2015,985153000363747,10.634189997825,124.77638095385
3,6,14,2,40,2015,985153000373292,10.634189997825,124.77638095385
3,6,14,2,49,2015,985153000356515,10.63427821735,124.776665729
3,6,14,2,49,2015,985153000373116,10.63427821735,124.776665729
3,6,14,2,59,2015,985153000356535,10.634256885375,124.776713631575
3,6,14,2,59,2015,985153000371455,10.634256885375,124.776713631575
3,6,14,3,11,2015,985153000355592,10.634257681674999,124.77678200695
3,6,14,3,13,2015,985153000356182,10.634215981675,124.776786617
3,6,14,3,21,2015,985153000355908,10.634243600075,124.77680220735
3,6,14,3,21,2015,985153000371727,10.634243600075,124.77680220735
3,6,14,3,34,2015,985153000354408,10.63427677145,124.7767812945
3,6,14,3,34,2015,985153000362714,10.63427677145,124.7767812945
3,6,14,3,35,2015,985153000355550,10.6343173608,124.7767883353
3,6,14,3,35,2015,985153000362989,10.6343173608,124.7767883353
3,6,14,3,43,2015,985153000355505,10.6343597523,124.776754095225
3,6,14,5,33,2015,985153000354053,10.63444212545,124.77648369502501
3,6,14,5,33,2015,985153000370000,10.63444212545,124.77648369502501
3,6,14,5,36,2015,985153000369891,10.63444059575,124.776430323225
3,6,14,5,39,2015,985153000373315,10.634432905325,124.776414900575
3,6,14,5,45,2015,985153000371825,10.634397596574999,124.77636559402501
3,6,14,6,13,2015,985153000354219,10.634504214375,124.77635593385
3,6,14,6,13,2015,985153000355571,10.634504214375,124.77635593385
3,6,14,6,13,2015,985153000355880,10.634504214375,124.77635593385
3,6,14,6,23,2015,985153000355870,10.634533781575,124.7763432772
3,6,14,6,23,2015,985153000368862,10.634533781575,124.7763432772
3,6,14,6,31,2015,985153000354885,10.634578163725001,124.77638927287501
3,6,14,6,31,2015,985153000369541,10.634578163725001,124.77638927287501
3,6,14,6,35,2015,985153000372608,10.634610496925,124.7763546137
3,6,14,6,41,2015,985153000364277,10.63462309075,124.77635608055
3,6,14,6,41,2015,985153000372461,10.63462309075,124.77635608055
3,6,14,6,48,2015,985153000371381,10.63458478545,124.7763087228
3,6,14,6,48,2015,985153000372902,10.63458478545,124.7763087228
3,6,14,7,5,2015,985153000355734,10.6348301866,124.776307360725
3,6,14,7,5,2015,985153000371833,10.6348301866,124.776307360725
3,6,14,7,11,2015,985153000355541,10.634827588225,124.77625262695
3,6,14,7,11,2015,985153000368057,10.634827588225,124.77625262695
3,6,14,7,17,2015,985153000404134,10.6347751594,124.77617304075
3,6,14,7,34,2015,985153000355443,10.635019324249999,124.776075999225
3,6,14,7,34,2015,985153000370604,10.635019324249999,124.776075999225
3,6,14,7,42,2015,985153000364065,10.63512382565,124.776069293725
3,6,14,7,42,2015,985153000372099,10.63512382565,124.776069293725
3,6,14,7,46,2015,985153000368961,10.635195742375,124.776026566975
4,5,12,1,35,2017,985153000402786,10.7438174542,124.7865518066
4,5,12,1,37,2017,985153000373270,10.743819780175,124.78655057025
4,5,12,1,41,2017,982000411818532,10.743827512500001,124.78655124082499
4,5,13,3,15,2017,986112100174186,10.871465583325,124.714154878175
4,5,13,3,31,2017,982000411818485,10.871477213225,124.71416059879999
4,5,13,3,38,2017,982000411818529,10.87147503395,124.714162652375
4,5,13,3,49,2017,982000411818533,10.871478344775,124.714160996975
4,5,13,3,55,2017,982000411818505,10.871474258575,124.71415770704999
4,5,13,4,23,2017,982000411818498,10.871486538075,124.714156386925
4,5,13,7,12,2017,982000411818495,10.87154950715,124.7141463915
4,5,14,2,18,2017,982000411818481,10.871882373475,124.713752002
4,5,14,2,26,2017,982000411818438,10.871878517799999,124.71377088222499
4,5,14,2,36,2017,982000411818490,10.871878894975,124.7137687239
4,5,14,2,45,2017,982000411818510,10.8719079802,124.7137670056
4,5,14,2,52,2017,982000411818496,10.871897398049999,124.713780563325
4,5,14,3,23,2017,982000411818475,10.871881514325,124.71378793939999
4,5,14,3,36,2017,982000411818531,10.871881535275,124.71377869835
4,5,14,3,39,2017,982000411818456,10.871885474775,124.713776079
4,5,14,3,56,2017,982000411818445,10.871930380825,124.713827166675
4,5,14,4,0,2017,982000411818461,10.8719641599,124.71381580925001
4,5,15,1,51,2017,982000411818446,10.873011059575,124.711630940425
4,5,15,2,11,2017,985153000405269,10.872993771925,124.71162366915
4,5,15,2,19,2017,982000411818515,10.8729959931,124.711623040475
4,5,15,2,28,2017,982000411818469,10.872985662425,124.711605396575
4,5,15,2,52,2017,982000411818453,10.87298310595,124.711594542025
4,5,15,3,2,2017,982000411818536,10.872985809125,124.7116108239
4,5,15,3,16,2017,982000411818517,10.872986312025,124.711621364125
4,5,15,4,54,2017,982000411818525,10.873857003175,124.71075341802499
4,5,15,4,59,2017,982000411818439,10.87385465625,124.71075480105
4,5,15,5,8,2017,982000411818518,10.873837599075,124.71077200490001
4,5,15,5,43,2017,982000411818448,10.873865846075,124.71076276385
4,5,15,5,54,2017,982000411818440,10.8738746471,124.71074937375
4,5,15,6,4,2017,982000411818506,10.873873787925,124.7107488918
4,5,15,6,17,2017,982000411818449,10.873880451525,124.710723850875
4,5,15,6,39,2017,982000411818470,10.873885208275,124.71075216075
4,5,16,2,21,2017,986112100163296,10.87424437285,124.71063646955
4,5,18,2,55,2017,985153000402306,10.872953978824999,124.7121569887
4,5,18,3,38,2017,982000411818465,10.8730057371,124.7121630446
4,5,18,3,48,2017,986112100164463,10.873059590825001,124.71216011095
4,5,18,4,8,2017,982000411818467,10.873109714575,124.7122221999
4,5,18,4,24,2017,982000411818511,10.873105942725,124.712123041975
4,5,18,4,33,2017,986112100173025,10.873155877924999,124.7120504966
4,5,18,6,16,2017,982000411818521,10.873507834049999,124.712076417625
4,5,18,6,27,2017,986112100174060,10.873491698875,124.7120812582
4,5,18,6,32,2017,986112100172132,10.873500332225,124.71209533975
4,5,18,6,41,2017,982000411818513,10.87354678895,124.71200929955
4,5,18,7,25,2017,986112100171955,10.8734684391,124.7117829253
4,5,18,7,42,2017,982000411818501,10.8735992806,124.711568683875
4,5,19,2,28,2017,982000411818599,10.873338624375,124.712210088025
4,5,19,2,41,2017,982000411818633,10.87344658325,124.712167549875
4,5,19,3,37,2017,982000411818546,10.8737272094,124.711278607125
4,5,19,3,42,2017,985153000351496,10.873720315324999,124.71128675855
4,5,19,4,2,2017,986112100163663,10.87360068455,124.71113556995
4,5,19,5,31,2017,986112100163663,10.873575916050001,124.711151432725
4,5,19,5,49,2017,982000411818624,10.873525876075,124.7110011033
4,5,19,6,24,2017,982000411818541,10.873747703174999,124.710804421925
4,5,19,6,36,2017,985153000399653,10.87370726045,124.71063544275
4,5,19,6,39,2017,982000411818553,10.873710634175,124.710639403225
4,5,19,6,47,2017,982000411818530,10.87386687285,124.710582762525
4,5,20,2,43,2017,982000411818474,10.873859182475,124.710630225
4,5,20,2,57,2017,982000411818452,10.8738998766,124.710665911
4,5,20,3,16,2017,982000411818451,10.873859580625,124.710840191675
4,5,20,3,23,2017,982000411818473,10.873963411424999,124.71088796855
4,5,20,3,37,2017,982000411818476,10.87412805295,124.710929731375
4,5,20,3,52,2017,985153000404875,10.874173231450001,124.7107767407
4,5,20,3,55,2017,982000411818619,10.8741669869,124.7107819794
4,5,20,4,11,2017,986112100165762,10.874139976224999,124.71075624695
4,5,20,6,39,2017,982000411818556,10.87292028355,124.712109358525
4,5,21,1,51,2017,982000411818580,10.763862733725,124.785120743325
4,5,21,2,0,2017,985153000406073,10.76386499685,124.785097588325
4,5,21,2,17,2017,982000411818459,10.76416697585,124.785333895125
4,5,21,2,23,2017,982000411818478,10.764165990975,124.7853296413
4,5,21,2,31,2017,982000411818478,10.764237195225,124.785311243025
4,5,21,2,43,2017,985153000402774,10.764426249075,124.785377648675
4,5,21,2,46,2017,982000411818610,10.7644236926,124.78537546935
4,5,21,2,54,2017,982000411818455,10.76452622425,124.785454322125
4,5,21,6,15,2017,985153000403433,10.753301116625,124.78436192962499
4,5,22,2,11,2017,982000411818614,10.768274632275,124.784163048025
4,5,22,2,22,2017,982000411818621,10.76850423355,124.784008024725
4,5,22,2,40,2017,982000411818535,10.768505029850001,124.784004106175
4,5,22,2,53,2017,985153000401829,10.768628641974999,124.783906079825
4,5,22,3,2,2017,982000411818491,10.768598676675001,124.78393566795
4,5,22,3,18,2017,982000411818489,10.768656155575,124.783908217225
4,5,22,3,38,2017,982000411818585,10.768681594625,124.783943085925
4,5,22,5,28,2017,985153000401829,10.768632811975,124.78387580020001
4,5,22,5,35,2017,982000411818509,10.768671431575001,124.783851325075
4,5,22,5,44,2017,982000411818497,10.76879334635,124.7837984562
4,5,22,5,51,2017,982000411818487,10.768929007450001,124.78374835334999
4,5,22,6,11,2017,986112100172199,10.769211226125,124.78357579095
4,5,22,6,27,2017,982000411818503,10.76933154835,124.78343799245
4,5,22,6,40,2017,985153000403605,10.76981005025,124.78329987965
4,5,22,6,44,2017,982000411818524,10.769766150025,124.783179075475
4,5,22,6,50,2017,985153000406375,10.769323376,124.783452157875
4,5,22,6,53,2017,982000411818493,10.768926995825,124.783610973975
4,5,23,1,18,2017,985153000371766,10.798445439450001,124.76861753035
4,5,23,1,22,2017,986112100164249,10.79846882495,124.76858695735
4,5,23,1,30,2017,986112100164349,10.798473665475,124.768587125
4,5,23,1,58,2017,986112100170198,10.798686984925,124.76857270812499
4,5,23,2,16,2017,986112100172689,10.798893745525,124.76866277165
4,5,23,2,25,2017,985153000351293,10.7988936617,124.76865566800001
4,5,23,4,15,2017,985153000405176,10.799473458875,124.768368566875
4,5,23,4,45,2017,986112100173816,10.799435426025,124.768382376075
4,5,23,4,58,2017,986112100165689,10.799762131649999,124.768176788925
4,5,25,0,42,2017,982000411818443,10.727277402775,124.79331738547499
4,5,25,0,56,2017,982000411818447,10.727284988400001,124.793319292375
4,5,25,1,34,2017,986112100172380,10.7281861268,124.7934234375
4,5,25,1,41,2017,985153000407489,10.728197065175,124.793431861325
4,5,25,2,28,2017,986112100177596,10.7282491587,124.79342787992499
4,5,25,2,38,2017,985153000403071,10.7280989131,124.793461659
4,5,25,2,56,2017,982000411818634,10.72822732385,124.7933960706
4,5,25,3,0,2017,986112100166430,10.728232583475,124.793399486225
4,5,25,4,9,2017,982000411818516,10.74327372015,124.786928719825
4,5,25,5,6,2017,985153000402348,10.743572304499999,124.7869353206
4,5,25,5,8,2017,986112100168430,10.7435753639,124.78694001445
4,5,27,1,30,2017,986112100163135,10.65265340265,124.783406581275
4,5,27,2,5,2017,986112100163513,10.652810332825,124.78350177875001
4,5,27,2,12,2017,986112100163289,10.6528046122,124.783497022
4,5,27,2,21,2017,986112100173251,10.65292374,124.783466260425
4,5,27,2,28,2017,982000411818584,10.65292927205,124.783459659675
4,5,27,2,42,2017,986112100173091,10.6529044197,124.78350376945
4,5,27,5,40,2017,986112100173091,10.652273346225,124.783652464375
4,5,27,5,52,2017,986112100174328,10.65224145305,124.7836270463
4,5,27,6,23,2017,982000411818442,10.6523683341,124.78363014760001
4,5,28,1,26,2017,982000411818522,10.83630706185,124.7465899936
4,5,28,1,32,2017,982000411818507,10.83631196525,124.746583853825
4,5,28,1,55,2017,986112100173807,10.835946304724999,124.74676657935001
4,5,28,2,6,2017,982000411818472,10.8359529893,124.74676685175
4,5,28,3,31,2017,986112100168773,10.8118378976,124.764272875625
4,5,28,3,49,2017,986112100165220,10.81167430385,124.764240123325
4,5,28,3,55,2017,982000411818482,10.8116843831,124.76423561805001
4,5,28,4,2,2017,986112100172142,10.81149166215,124.764411805675
4,5,28,4,9,2017,982000411818500,10.811490823975,124.76441090462501
4,5,28,4,20,2017,982000411818450,10.8111770265,124.764604610375
4,5,28,4,27,2017,982000411818494,10.811172395475001,124.76461565357499
4,5,28,4,33,2017,982000411818437,10.811155464025,124.764632899325
4,5,28,4,42,2017,986112100164894,10.811208563400001,124.764581853525
4,5,28,4,47,2017,982000411818458,10.811102343725,124.764621877125
4,5,28,4,59,2017,985153000404233,10.810819601175,124.764692871825
4,5,28,5,1,2017,985153000401894,10.810808893299999,124.764704271225
4,5,29,2,39,2017,982000411818575,10.868889950225,124.716463568625
4,5,29,2,43,2017,982000411818571,10.86889808065,124.716462311325
4,5,29,2,52,2017,982000411818588,10.8688881062,124.71644290725
4,5,29,2,58,2017,982000411818534,10.86889355445,124.716430502025
4,5,29,3,3,2017,982000411818615,10.86890883045,124.7164381086
4,5,29,3,11,2017,982000411818628,10.868933284675,124.716428720875
4,5,29,3,22,2017,982000411818543,10.868916709450001,124.71643098395
4,5,29,3,34,2017,982000411818550,10.86880282035,124.71639919559999
4,5,29,3,39,2017,982000411818441,10.868785364975,124.716398210725
4,5,29,3,44,2017,982000411818576,10.86878762815,124.716410217825
4,5,29,3,54,2017,982000411818565,10.868746871125,124.716629174075
4,5,29,4,1,2017,986112100172100,10.868739578875,124.716734429825
4,5,29,4,9,2017,986112100168215,10.868731490350001,124.716816614375
4,5,29,4,14,2017,982000411818480,10.868779686275,124.71682399045
4,5,29,4,20,2017,982000411818620,10.868792217225,124.716832016125
4,5,29,4,38,2017,982000411818608,10.868992670425001,124.71653043525001
4,5,29,4,45,2017,982000411818578,10.868995185025,124.71652641195
4,5,29,4,50,2017,982000411818569,10.86900645865,124.7165299952
4,5,30,1,26,2017,982000411818635,10.8690405311,124.716385742625
4,5,30,1,42,2017,982000411818563,10.8690427942,124.716375328125
4,5,30,1,56,2017,982000411818564,10.8691085712,124.71630607265
4,5,30,2,1,2017,985153000369925,10.869115968225,124.7163169901
4,5,30,2,31,2017,982000411818555,10.86944632,124.716398105975
4,5,30,2,50,2017,985153000355002,10.86945403135,124.716279648675
4,5,30,2,58,2017,986112100164157,10.869458138475,124.71627610735
4,5,30,3,11,2017,982000411818499,10.86946700235,124.71630089685
4,5,30,3,21,2017,982000411818552,10.86962780915,124.71616391555
4,5,30,3,27,2017,982000411818540,10.869620621675,124.71616957340001
4,5,30,3,37,2017,982000411818587,10.869616703125,124.71611618065
4,5,30,3,48,2017,986112100168637,10.869602600575,124.716113687
4,5,30,5,30,2017,985153000403306,10.869775644975,124.7159371432
4,5,30,5,32,2017,985153000402681,10.869772816075,124.715942528575
4,5,30,5,34,2017,982000411818595,10.86976870895,124.715942528575
4,5,30,5,40,2017,982000411818591,10.869811100425,124.7158957366
4,5,30,5,43,2017,985153000402210,10.8698168211,124.71589473075
4,5,30,5,47,2017,985153000356086,10.86986484935,124.715955017625
4,5,30,5,57,2017,982000411818566,10.8698773384,124.71591891255
4,5,30,6,8,2017,985153000402210,10.869832516175,124.715875263775
4,5,30,6,9,2017,982000411818444,10.869834003975,124.71587222535
4,5,30,6,15,2017,982000411818544,10.869801859399999,124.7158340458
4,5,30,6,27,2017,982000411818623,10.869869270825,124.7158370423
4,5,30,6,29,2017,982000411818631,10.869876123000001,124.7158390749
4,5,30,6,36,2017,985153000401702,10.869930144425,124.715819167925
4,5,30,7,5,2017,982000411818636,10.87030638705,124.715201589275
4,5,30,7,14,2017,986112100167849,10.87026665685,124.715122443175
4,6,2,4,14,2017,986112100175142,10.63254674665,124.776923451575
4,6,2,4,28,2017,985153000368798,10.63268186295,124.776888142825
4,6,2,4,30,2017,985153000356731,10.63267991415,124.77690643630001
4,6,2,4,36,2017,986112100172281,10.632715788675,124.776956015275
4,6,2,5,5,2017,986112100167430,10.632721006425,124.776922739125
4,6,2,5,9,2017,986112100169967,10.632722263675,124.776922257125
4,6,2,5,21,2017,986112100172191,10.63282927965,124.77689658755
4,6,2,5,24,2017,985153000364038,10.63283154275,124.77689386345
4,6,2,5,30,2017,986112100165160,10.632866118125,124.776929884675
4,6,2,5,35,2017,986112100172025,10.632858029575,124.776926175675
4,6,2,5,46,2017,986112100171932,10.632899582875,124.7769125551
4,6,2,6,6,2017,986112100172314,10.63303723465,124.777058043975
4,6,2,6,11,2017,986112100163284,10.633029921475,124.7770636389
4,6,2,6,15,2017,986112100177486,10.6330410275,124.7770503117
4,6,2,6,28,2017,985153000354021,10.632920642375,124.77706426755
4,6,4,3,8,2017,982000411818586,10.632720314875,124.77664211300001
4,6,4,3,18,2017,982000411818558,10.632737455874999,124.776647582175
4,6,4,3,22,2017,985153000354371,10.632740452425,124.776647666
4,6,4,3,30,2017,985153000355839,10.632735192775,124.7766250558
4,6,4,3,58,2017,986112100167619,10.63320633955,124.776558168225
4,6,4,4,3,2017,982000411818625,10.633205522325,124.77654777465
4,6,4,4,6,2017,982000411818617,10.633206297625,124.7765544802
4,6,4,4,10,2017,982000411818598,10.633213380375,124.776542158775
4,6,4,4,14,2017,982000411818579,10.6332021905,124.77655915310001
4,6,4,4,29,2017,982000411818574,10.633394806625,124.77647669615
4,6,4,4,34,2017,982000411818537,10.63340693945,124.776461441075
4,6,4,6,31,2017,982000411818609,10.63349243485,124.776711137975
4,6,4,6,42,2017,986112100172363,10.633507249875,124.7767093149
4,6,4,6,48,2017,982000411818605,10.6335120904,124.7767122905
4,6,4,6,54,2017,982000411818562,10.633559511049999,124.77677289165
4,6,4,6,59,2017,986112100174777,10.633560768325,124.77677196965
4,6,4,7,4,2017,982000411818570,10.63357220965,124.7767688264
4,6,4,7,37,2017,986112100163495,10.633680545725,124.776786617
4,6,4,7,45,2017,982000411818604,10.633734650925,124.77690075755
4,6,5,3,34,2017,986112100163333,10.63384556445,124.77686917875
4,6,5,3,54,2017,986112100172515,10.6338445167,124.7768852301
4,6,5,4,8,2017,986112100173495,10.633956457025,124.776869325425
4,6,5,4,19,2017,986112100175017,10.633969993800001,124.77692567277501
4,6,5,4,26,2017,986112100164750,10.634069361249999,124.776864170575
4,6,5,4,31,2017,986112100162980,10.634072420625,124.776860231075
4,6,5,4,36,2017,986112100164179,10.63402768225,124.77676237234999
4,6,5,4,44,2017,985153000373978,10.633974687675,124.77670631835
4,6,5,4,47,2017,986112100169753,10.6339725922,124.776700199575
4,6,5,5,53,2017,986112100172561,10.633989817,124.77679854025
4,6,5,5,59,2017,982000411818582,10.6339909276,124.776788125725
4,6,5,6,32,2017,985153000375244,10.63383894275,124.776586289525
4,6,5,6,34,2017,986112100177602,10.633831315225,124.776579353475
4,6,5,6,43,2017,986112100165211,10.633867001175,124.776502491425
4,6,5,7,7,2017,986112100165703,10.633960019325,124.776554584975
4,6,5,7,17,2017,986112100168496,10.633962785325,124.776568100775
4,6,5,7,24,2017,982000411818612,10.63398631755,124.7764885146
4,6,5,7,29,2017,986112100172078,10.634000315325,124.7765093227
4,6,5,7,41,2017,986112100162846,10.6340389559,124.77658044315001
4,6,5,7,49,2017,986112100168306,10.634051654475,124.7765895375
4,6,5,8,0,2017,986112100164294,10.6341033918,124.776490610075
4,6,5,8,5,2017,986112100168885,10.63412013465,124.776490337675
4,6,5,8,9,2017,982000411818593,10.634117787675,124.77651242397499
4,6,6,2,41,2017,982000411818731,10.748420093450001,124.752126272075
4,6,6,2,46,2017,982000411818699,10.7484512427,124.7521618427625
4,6,6,2,51,2017,982000411818679,10.7485583529375,124.7520824975625
4,6,6,2,58,2017,982000411818669,10.7485523284375,124.752101954075
4,6,6,3,3,2017,982000411818725,10.74856037505,124.7521005291625
4,6,6,3,8,2017,982000411818656,10.748605061075,124.7520992299625
4,6,6,3,13,2017,982000411818641,10.641534389,124.77795891
4,6,6,3,22,2017,982000411818630,10.641536170150001,124.777952644525
4,6,6,3,27,2017,982000411818678,10.6415310991,124.77795920335001
4,6,6,3,36,2017,982000411818601,10.6415102072,124.777876914025
4,6,6,3,58,2017,982000411818538,10.7511649467125,124.7500131733125
4,6,6,4,16,2017,982000411818627,10.7511941681,124.75017619085
4,6,6,4,21,2017,982000411818722,10.7511955092375,124.750164487625
4,6,6,4,28,2017,982000411818626,10.751143646200001,124.750184426075
4,6,6,4,33,2017,982000411818539,10.7511373283375,124.75018750645
4,6,6,4,46,2017,982000411818596,10.7511493144625,124.750184300375
4,6,7,1,8,2016,985153000355859,10.632520553200001,124.776901574825
4,6,7,1,22,2016,985153000372176,10.63253863715,124.776821569575
4,6,7,1,22,2016,985153000372398,10.63253863715,124.776821569575
4,6,7,1,31,2016,985153000353940,10.6325742393,124.77674370164999
4,6,7,1,31,2016,985153000355630,10.6325742393,124.77674370164999
4,6,7,1,39,2016,985153000370612,10.6326634437,124.7767522093
4,6,7,1,58,2016,985153000354884,10.632683853625,124.776717340575
4,6,7,2,0,2016,985153000356593,10.6327002402,124.776695589525
4,6,7,2,0,2016,985153000372009,10.6327002402,124.776695589525
4,6,7,2,8,2016,985153000355839,10.632716186825,124.776614494625
4,6,7,2,8,2016,985153000369901,10.632716186825,124.776614494625
4,6,7,2,15,2016,985153000354371,10.632770250075,124.776581050825
4,6,7,2,28,2016,985153000405590,10.632751914675,124.776686851425
4,6,7,2,36,2016,985153000367950,10.632804343475,124.77677504995
4,6,7,3,8,2016,985153000353931,10.6327143218,124.776922026675
4,6,7,3,8,2016,985153000354530,10.6327143218,124.776922026675
4,6,7,3,8,2016,985153000356731,10.6327143218,124.776922026675
4,6,7,3,8,2016,985153000363130,10.6327143218,124.776922026675
4,6,7,3,8,2016,985153000371359,10.6327143218,124.776922026675
4,6,7,3,8,2016,985153000371995,10.6327143218,124.776922026675
4,6,7,3,8,2016,985153000407049,10.6327143218,124.776922026675
4,6,7,4,39,2016,985153000368815,10.632626919525,124.7769437777
4,6,7,4,47,2016,985153000362909,10.632667383175,124.7769633075
4,6,7,4,47,2016,985153000368798,10.632667383175,124.7769633075
4,6,7,4,56,2016,985153000356736,10.63266174635,124.776914503925
4,6,7,4,56,2016,985153000364747,10.63266174635,124.776914503925
4,6,7,5,5,2016,985153000404528,10.63272507165,124.776935395775
4,6,7,5,19,2016,985153000370324,10.632780790350001,124.77703851415001
4,6,7,5,23,2016,985153000364038,10.63278657385,124.77702897975
4,6,7,5,40,2016,985153000363563,10.632903710925,124.777059720375
4,6,7,5,51,2016,985153000354021,10.6329151103,124.7770805913
4,6,7,6,3,2016,985153000371121,10.6329746847,124.776967058425
4,6,7,6,12,2016,985153000363320,10.632898220775,124.77694679515
4,6,7,6,12,2016,985153000368587,10.632898220775,124.77694679515
4,6,7,6,12,2016,985153000405702,10.632898220775,124.77694679515
4,6,7,6,36,2016,985153000372302,10.632909368725,124.7768708132
4,6,7,6,40,2016,985153000370223,10.633066571325,124.77708620717499
4,6,7,7,6,2016,985153000354454,10.63326733885,124.777068458475
4,6,7,7,6,2016,985153000355034,10.63326733885,124.777068458475
4,6,7,7,6,2016,985153000401628,10.63326733885,124.777068458475
4,6,7,7,19,2016,985153000354147,10.633182660675,124.77703124285
4,6,7,7,19,2016,985153000369998,10.633182660675,124.77703124285
4,6,8,0,37,2017,985153000371463,10.74350141455,124.786605157425
4,6,8,1,20,2017,986112100168025,10.743558306725,124.786462895575
4,6,8,2,58,2017,985153000404233,10.810815200675,124.764723675325
4,6,8,3,3,2017,985153000401894,10.810836113499999,124.7647112282
4,6,9,1,2,2017,986112100167213,10.653121513957142,124.78348564354286
4,6,9,1,8,2017,986112100164061,10.652929460622222,124.78332567028889
4,6,9,1,15,2017,986112100172594,10.653147701457144,124.78345724088571
4,6,9,1,30,2017,986112100174718,10.652812458566666,124.78337612933333
4,6,9,1,32,2016,985153000356152,10.6529003125625,124.7834273264875
4,6,9,1,32,2016,985153000370613,10.6529003125625,124.7834273264875
4,6,9,1,34,2017,985153000403134,10.652920753925,124.7834246862
4,6,9,1,45,2017,986112100171908,10.653059044842857,124.78348152444286
4,6,9,1,49,2017,986112100174730,10.6529265059875,124.783408351925
4,6,9,2,8,2017,986112100172016,10.652978830042857,124.78379620504286
4,6,9,2,14,2017,986112100163335,10.6529101194,124.7837800264875
4,6,9,3,47,2017,986112100164898,10.652296543122223,124.78356903417777
4,6,9,4,5,2017,986112100174415,10.652243328512501,124.783893706025
4,6,9,4,19,2017,986112100172244,10.6522474566,124.78374997735
4,6,9,4,34,2017,986112100172744,10.6522587168,124.78372683881429
4,6,9,4,41,2016,985153000351949,10.6522310595,124.783732553475
4,6,9,4,47,2016,985153000362425,10.652472694828571,124.78381895592857
4,6,10,2,13,2017,986112100175508,10.870287360175,124.71498850035
4,6,10,2,21,2017,986112100163770,10.870336918175,124.71502003725
4,6,10,2,25,2017,986112100165514,10.870343979874999,124.715026281775
4,6,10,2,38,2017,986112100163474,10.87041015505,124.715022991875
4,6,10,2,44,2017,986112100171800,10.8704115171,124.715019995325
4,6,10,5,38,2017,986112100164754,10.641224447174999,124.778321573975
4,6,10,5,49,2017,986112100164940,10.641232389025,124.77832760895
4,6,10,5,54,2017,986112100170677,10.641225725425,124.778329914
4,6,10,6,1,2017,986112100168524,10.64121273345,124.7784401779
4,6,10,6,5,2017,986112100172583,10.641215373775001,124.778443844975
4,6,10,6,12,2017,982000411818528,10.641083589299999,124.778519135425
4,6,10,6,17,2017,986112100172705,10.64109287225,124.778522781575
4,6,10,6,21,2017,986112100172684,10.6411399995,124.7785806586
4,6,10,6,25,2017,986112100174439,10.641145783025,124.77857860505
4,6,10,6,30,2017,986112100165498,10.641148046125,124.778576970575
4,6,10,6,35,2017,986112100170256,10.64114984825,124.7785820835
4,6,10,6,40,2017,986112100172635,10.64115299145,124.77858323605
4,6,10,6,52,2017,986112100173500,10.641066364475,124.7786973347
4,6,10,6,56,2017,986112100177563,10.641068501875,124.77869915777501
4,6,10,7,13,2017,986112100171999,10.640984263724999,124.77874703937499
4,6,10,7,17,2017,982000411818548,10.640979318425,124.778740732
4,6,11,1,28,2017,986112100165961,10.871558056675,124.71407960865
4,6,11,1,33,2017,986112100172566,10.87149355795,124.71408864017499
4,6,11,1,39,2017,986112100172405,10.871489765125,124.71408698475
4,6,11,1,44,2017,982000411818477,10.87148140415,124.7140929359
4,6,11,1,47,2017,982000411818457,10.8714571595,124.714082228025
4,6,11,1,51,2017,986112100169415,10.8714575367,124.7140795039
4,6,11,1,56,2017,986112100165158,10.871451564600001,124.71407971345
4,6,11,2,1,2017,986112100162775,10.871452360875,124.7140820604
4,6,11,2,7,2017,986112100172007,10.871453806775,124.71409178337501
4,6,11,2,13,2017,985153000403952,10.87145171125,124.71408331765
4,6,11,2,18,2017,985153000404371,10.87138216245,124.71406785305
