"","anem_obs","lat2","lon2"
"653",750,10.8713626644313,124.714143833019
"654",753,10.855043234775,124.727138289013
"655",754,10.870302162595,124.71520335366
"656",755,10.6339645455562,124.776567110681
"657",756,10.86313738139,124.718211006325
"658",757,10.8740718197,124.710785518408
"659",758,10.8718851744167,124.713781659958
"660",759,10.6531976725417,124.783928702992
"661",760,10.7691554096583,124.783537639308
"662",761,10.8738634781917,124.710925002592
"663",762,10.64058700345,124.781070565812
"664",763,10.6524161243583,124.783650093354
"665",764,10.8733634417833,124.71216190605
"666",765,10.6342598046083,124.776745873317
"667",766,10.6413498544167,124.778286223292
"668",767,10.8698527375125,124.7159614193
"669",769,10.86874787695,124.716716136312
"670",770,10.87168391095,124.714153631375
"671",771,10.8737183455375,124.711190272363
"672",773,10.874151279215,124.71066456148
"673",774,10.873992889425,124.71087381002
"674",775,10.8719044440812,124.713780180912
"675",776,10.6333826808167,124.7768123704
"676",777,10.861914737025,124.721117549013
"677",778,10.6413782062083,124.778051103933
"678",779,10.633577748675,124.776774651833
"679",780,10.8729357621417,124.712108247917
