dive_num,obs_time,gps,anem_id,date,id,lat,lon
13,2018-03-10T07:52:00Z,4,3012,2018-03-10,396,10.86913518792,124.71632802488
13,2018-03-10T07:53:00Z,4,3011,2018-03-10,395,10.869150292133334,124.71631522286667
13,2018-03-10T08:09:00Z,4,2067,2018-03-10,393,10.869121437425,124.716339809825
13,2018-03-10T08:10:00Z,4,3013,2018-03-10,391,10.869111840150001,124.7163393698
13,2018-03-10T08:14:00Z,4,3014,2018-03-10,390,10.869063120349999,124.716324910975
14,2018-03-11T03:13:00Z,4,2185,2018-03-11,389,10.633405766,124.777037194025
14,2018-03-11T03:19:00Z,4,3016,2018-03-11,388,10.633487720025,124.776947025675
14,2018-03-11T03:28:00Z,4,3017,2018-03-11,387,10.6334637478,124.776955386625
14,2018-03-11T03:31:00Z,4,3018,2018-03-11,386,10.633503268475,124.77693577295
14,2018-03-11T03:40:00Z,4,2177,2018-03-11,384,10.633571350475,124.77680256357499
14,2018-03-11T03:50:00Z,4,2178,2018-03-11,383,10.63363411,124.77681595364999
14,2018-03-11T04:00:00Z,4,2799,2018-03-11,381,10.633619839775001,124.77682123427499
14,2018-03-11T04:01:00Z,4,2800,2018-03-11,379,10.63358874295,124.776789005825
14,2018-03-11T04:02:00Z,4,2798,2018-03-11,378,10.633551192,124.776783452825
14,2018-03-11T04:06:00Z,4,2797,2018-03-11,578,10.63356919215,124.77678188122499
14,2018-03-11T04:07:00Z,4,2795,2018-03-11,376,10.633531243075,124.776765347925
14,2018-03-11T04:14:00Z,4,2794,2018-03-11,375,10.633493210200001,124.7767201485
14,2018-03-11T04:15:00Z,4,2793,2018-03-11,374,10.633492686324999,124.77672785985
14,2018-03-11T04:22:00Z,4,2791,2018-03-11,418,10.633513976375,124.776597500325
14,2018-03-11T04:23:00Z,4,2792,2018-03-11,519,10.63350161305,124.77659483905
14,2018-03-11T04:34:00Z,4,2179,2018-03-11,401,10.633699740275,124.776784081475
14,2018-03-11T04:36:00Z,4,2180,2018-03-11,372,10.63372597565,124.77678594645
14,2018-03-11T04:42:00Z,4,2187,2018-03-11,371,10.633731109575,124.77688168875
14,2018-03-11T04:48:00Z,4,3019,2018-03-11,370,10.633864612325,124.7768881428
14,2018-03-11T05:00:00Z,4,2808,2018-03-11,369,10.633953607175,124.7769117169
14,2018-03-11T05:12:00Z,4,2806,2018-03-11,368,10.634000503900001,124.7768888972
14,2018-03-11T05:17:00Z,4,2807,2018-03-11,367,10.6339874072,124.776884245225
15,2018-03-11T06:37:00Z,4,2809,2018-03-11,366,10.633996480625001,124.776913246625
15,2018-03-11T06:45:00Z,4,3020,2018-03-11,365,10.634171536675,124.77682997240001
15,2018-03-11T06:52:00Z,4,3021,2018-03-11,364,10.634249991275,124.77674481225
15,2018-03-11T06:58:00Z,4,2167,2018-03-11,362,10.63424232185,124.77670581545
15,2018-03-11T07:05:00Z,4,2169,2018-03-11,508,10.6343369745,124.77672706357501
15,2018-03-11T07:08:00Z,4,771,2018-03-11,361,10.634489294625,124.776556428975
15,2018-03-11T07:09:00Z,4,3022,2018-03-11,360,10.634508698725,124.776527280925
15,2018-03-11T07:28:00Z,4,533,2018-03-11,485,10.6346400641,124.77638715645
15,2018-03-11T07:30:00Z,4,3023,2018-03-11,359,10.634412516375,124.77635243442501
15,2018-03-11T07:40:00Z,4,764,2018-03-11,358,10.6344049936,124.7763865907
15,2018-03-11T07:42:00Z,4,3025,2018-03-11,357,10.634534284474999,124.77636251365
15,2018-03-11T07:49:00Z,4,3024,2018-03-11,380,10.634540340400001,124.77637502365
15,2018-03-11T07:52:00Z,4,3026,2018-03-11,356,10.634571458175,124.776361340175
15,2018-03-11T07:59:00Z,4,3028,2018-03-11,355,10.634604943925,124.776359621875
16,2018-03-12T02:26:00Z,4,2821,2018-03-12,354,10.63386201395,124.7765181237
16,2018-03-12T02:33:00Z,4,3030,2018-03-12,549,10.6339109852,124.776388560425
